bay_segment,lyr,mean,time
OTB,CRW_SST|1985-04-01 12:00:00,20.539907368844275,1985-04-01T12:00:00Z
OTB,CRW_SST|1985-04-02 12:00:00,20.263309599680483,1985-04-02T12:00:00Z
OTB,CRW_SST|1985-04-03 12:00:00,20.105922945033534,1985-04-03T12:00:00Z
OTB,CRW_SST|1985-04-04 12:00:00,20.70951430089264,1985-04-04T12:00:00Z
OTB,CRW_SST|1985-04-05 12:00:00,21.064027405388906,1985-04-05T12:00:00Z
OTB,CRW_SST|1985-04-06 12:00:00,20.925681835231718,1985-04-06T12:00:00Z
OTB,CRW_SST|1985-04-07 12:00:00,20.752460932750108,1985-04-07T12:00:00Z
OTB,CRW_SST|1985-04-08 12:00:00,20.906063508927037,1985-04-08T12:00:00Z
OTB,CRW_SST|1985-04-09 12:00:00,20.88784222980856,1985-04-09T12:00:00Z
OTB,CRW_SST|1985-04-10 12:00:00,20.664347949182662,1985-04-10T12:00:00Z
OTB,CRW_SST|1985-04-11 12:00:00,20.67811671874228,1985-04-11T12:00:00Z
OTB,CRW_SST|1985-04-12 12:00:00,20.902256488559704,1985-04-12T12:00:00Z
OTB,CRW_SST|1985-04-13 12:00:00,21.083322386274364,1985-04-13T12:00:00Z
OTB,CRW_SST|1985-04-14 12:00:00,21.132026119226584,1985-04-14T12:00:00Z
OTB,CRW_SST|1985-04-15 12:00:00,21.57110485237519,1985-04-15T12:00:00Z
OTB,CRW_SST|1985-04-16 12:00:00,21.659100833655337,1985-04-16T12:00:00Z
OTB,CRW_SST|1985-04-17 12:00:00,21.55628599254077,1985-04-17T12:00:00Z
OTB,CRW_SST|1985-04-18 12:00:00,21.56895879952921,1985-04-18T12:00:00Z
OTB,CRW_SST|1985-04-19 12:00:00,21.63098051889883,1985-04-19T12:00:00Z
OTB,CRW_SST|1985-04-20 12:00:00,22.08521495192412,1985-04-20T12:00:00Z
OTB,CRW_SST|1985-04-21 12:00:00,22.50680865362407,1985-04-21T12:00:00Z
OTB,CRW_SST|1985-04-22 12:00:00,22.703940569575295,1985-04-22T12:00:00Z
OTB,CRW_SST|1985-04-23 12:00:00,22.742287211704756,1985-04-23T12:00:00Z
OTB,CRW_SST|1985-04-24 12:00:00,23.655518121013518,1985-04-24T12:00:00Z
OTB,CRW_SST|1985-04-25 12:00:00,24.01192017596205,1985-04-25T12:00:00Z
OTB,CRW_SST|1985-04-26 12:00:00,24.29912526680206,1985-04-26T12:00:00Z
OTB,CRW_SST|1985-04-27 12:00:00,24.23308022596005,1985-04-27T12:00:00Z
OTB,CRW_SST|1985-04-28 12:00:00,24.156592145583954,1985-04-28T12:00:00Z
OTB,CRW_SST|1985-04-29 12:00:00,24.335016032399732,1985-04-29T12:00:00Z
OTB,CRW_SST|1985-04-30 12:00:00,24.60786782441476,1985-04-30T12:00:00Z
OTB,CRW_SST|1985-05-01 12:00:00,24.709088740044116,1985-05-01T12:00:00Z
OTB,CRW_SST|1985-05-02 12:00:00,24.694079377569157,1985-05-02T12:00:00Z
OTB,CRW_SST|1985-05-03 12:00:00,24.609619362521453,1985-05-03T12:00:00Z
OTB,CRW_SST|1985-05-04 12:00:00,24.446124635355364,1985-05-04T12:00:00Z
OTB,CRW_SST|1985-05-05 12:00:00,24.46831463507104,1985-05-05T12:00:00Z
OTB,CRW_SST|1985-05-06 12:00:00,24.68071816943702,1985-05-06T12:00:00Z
OTB,CRW_SST|1985-05-07 12:00:00,24.919073651051317,1985-05-07T12:00:00Z
OTB,CRW_SST|1985-05-08 12:00:00,25.13462497976819,1985-05-08T12:00:00Z
OTB,CRW_SST|1985-05-09 12:00:00,25.73830973531429,1985-05-09T12:00:00Z
OTB,CRW_SST|1985-05-10 12:00:00,26.211821245575354,1985-05-10T12:00:00Z
OTB,CRW_SST|1985-05-11 12:00:00,25.820075328345986,1985-05-11T12:00:00Z
OTB,CRW_SST|1985-05-12 12:00:00,25.681766616546327,1985-05-12T12:00:00Z
OTB,CRW_SST|1985-05-13 12:00:00,25.81181704375693,1985-05-13T12:00:00Z
OTB,CRW_SST|1985-05-14 12:00:00,25.81388013390443,1985-05-14T12:00:00Z
OTB,CRW_SST|1985-05-15 12:00:00,25.889751660887086,1985-05-15T12:00:00Z
OTB,CRW_SST|1985-05-16 12:00:00,26.049480455907194,1985-05-16T12:00:00Z
OTB,CRW_SST|1985-05-17 12:00:00,25.801759049132023,1985-05-17T12:00:00Z
OTB,CRW_SST|1985-05-18 12:00:00,25.77885864286923,1985-05-18T12:00:00Z
OTB,CRW_SST|1985-05-19 12:00:00,25.54958497381867,1985-05-19T12:00:00Z
OTB,CRW_SST|1985-05-20 12:00:00,25.89095842417401,1985-05-20T12:00:00Z
OTB,CRW_SST|1985-05-21 12:00:00,26.06489796633163,1985-05-21T12:00:00Z
OTB,CRW_SST|1985-05-22 12:00:00,26.344078877972457,1985-05-22T12:00:00Z
OTB,CRW_SST|1985-05-23 12:00:00,26.810284238761344,1985-05-23T12:00:00Z
OTB,CRW_SST|1985-05-24 12:00:00,27.005187879212418,1985-05-24T12:00:00Z
OTB,CRW_SST|1985-05-25 12:00:00,27.18275965475096,1985-05-25T12:00:00Z
OTB,CRW_SST|1985-05-26 12:00:00,27.12946150413169,1985-05-26T12:00:00Z
OTB,CRW_SST|1985-05-27 12:00:00,27.094552321812575,1985-05-27T12:00:00Z
OTB,CRW_SST|1985-05-28 12:00:00,27.0409697980258,1985-05-28T12:00:00Z
OTB,CRW_SST|1985-05-29 12:00:00,27.17549271080095,1985-05-29T12:00:00Z
OTB,CRW_SST|1985-05-30 12:00:00,27.43629677870439,1985-05-30T12:00:00Z
OTB,CRW_SST|1985-05-31 12:00:00,27.787551419072248,1985-05-31T12:00:00Z
OTB,CRW_SST|1985-06-01 12:00:00,27.52861587167606,1985-06-01T12:00:00Z
OTB,CRW_SST|1985-06-02 12:00:00,27.181777960546356,1985-06-02T12:00:00Z
OTB,CRW_SST|1985-06-03 12:00:00,27.035961406315295,1985-06-03T12:00:00Z
OTB,CRW_SST|1985-06-04 12:00:00,27.253321352388973,1985-06-04T12:00:00Z
OTB,CRW_SST|1985-06-05 12:00:00,27.899172782240388,1985-06-05T12:00:00Z
OTB,CRW_SST|1985-06-06 12:00:00,27.783374827659532,1985-06-06T12:00:00Z
OTB,CRW_SST|1985-06-07 12:00:00,27.91498526482681,1985-06-07T12:00:00Z
OTB,CRW_SST|1985-06-08 12:00:00,27.84520440876445,1985-06-08T12:00:00Z
OTB,CRW_SST|1985-06-09 12:00:00,27.96566814786004,1985-06-09T12:00:00Z
OTB,CRW_SST|1985-06-10 12:00:00,28.51859091970745,1985-06-10T12:00:00Z
OTB,CRW_SST|1985-06-11 12:00:00,28.709839772373467,1985-06-11T12:00:00Z
OTB,CRW_SST|1985-06-12 12:00:00,28.999841103281856,1985-06-12T12:00:00Z
OTB,CRW_SST|1985-06-13 12:00:00,28.655396189658887,1985-06-13T12:00:00Z
OTB,CRW_SST|1985-06-14 12:00:00,28.489734526913292,1985-06-14T12:00:00Z
OTB,CRW_SST|1985-06-15 12:00:00,28.412566676978475,1985-06-15T12:00:00Z
OTB,CRW_SST|1985-06-16 12:00:00,28.60639067283063,1985-06-16T12:00:00Z
OTB,CRW_SST|1985-06-17 12:00:00,28.613918729251374,1985-06-17T12:00:00Z
OTB,CRW_SST|1985-06-18 12:00:00,28.8054471544567,1985-06-18T12:00:00Z
OTB,CRW_SST|1985-06-19 12:00:00,28.546981709709783,1985-06-19T12:00:00Z
OTB,CRW_SST|1985-06-20 12:00:00,28.645396098335272,1985-06-20T12:00:00Z
OTB,CRW_SST|1985-06-21 12:00:00,28.70392100353582,1985-06-21T12:00:00Z
OTB,CRW_SST|1985-06-22 12:00:00,29.24879770913753,1985-06-22T12:00:00Z
OTB,CRW_SST|1985-06-23 12:00:00,29.233589096279758,1985-06-23T12:00:00Z
OTB,CRW_SST|1985-06-24 12:00:00,29.075116495432248,1985-06-24T12:00:00Z
OTB,CRW_SST|1985-06-25 12:00:00,28.890431318379296,1985-06-25T12:00:00Z
OTB,CRW_SST|1985-06-26 12:00:00,28.908464910843932,1985-06-26T12:00:00Z
OTB,CRW_SST|1985-06-27 12:00:00,28.756098950632957,1985-06-27T12:00:00Z
OTB,CRW_SST|1985-06-28 12:00:00,28.631244224809002,1985-06-28T12:00:00Z
OTB,CRW_SST|1985-06-29 12:00:00,29.122598915836917,1985-06-29T12:00:00Z
OTB,CRW_SST|1985-06-30 12:00:00,29.069662097109354,1985-06-30T12:00:00Z
OTB,CRW_SST|1985-07-01 12:00:00,29.14400833664734,1985-07-01T12:00:00Z
OTB,CRW_SST|1985-07-02 12:00:00,28.9678615282652,1985-07-02T12:00:00Z
OTB,CRW_SST|1985-07-03 12:00:00,28.895616965617037,1985-07-03T12:00:00Z
OTB,CRW_SST|1985-07-04 12:00:00,28.988072721080677,1985-07-04T12:00:00Z
OTB,CRW_SST|1985-07-05 12:00:00,29.097206828071197,1985-07-05T12:00:00Z
OTB,CRW_SST|1985-07-06 12:00:00,29.382473033691543,1985-07-06T12:00:00Z
OTB,CRW_SST|1985-07-07 12:00:00,29.103150006314568,1985-07-07T12:00:00Z
OTB,CRW_SST|1985-07-08 12:00:00,29.138702471460345,1985-07-08T12:00:00Z
OTB,CRW_SST|1985-07-09 12:00:00,29.02458615658151,1985-07-09T12:00:00Z
OTB,CRW_SST|1985-07-10 12:00:00,29.047365070544082,1985-07-10T12:00:00Z
OTB,CRW_SST|1985-07-11 12:00:00,29.397488297025145,1985-07-11T12:00:00Z
OTB,CRW_SST|1985-07-12 12:00:00,29.63863810916725,1985-07-12T12:00:00Z
OTB,CRW_SST|1985-07-13 12:00:00,29.85425651352413,1985-07-13T12:00:00Z
OTB,CRW_SST|1985-07-14 12:00:00,29.93972905614498,1985-07-14T12:00:00Z
OTB,CRW_SST|1985-07-15 12:00:00,29.9643213854986,1985-07-15T12:00:00Z
OTB,CRW_SST|1985-07-16 12:00:00,29.75240768007114,1985-07-16T12:00:00Z
OTB,CRW_SST|1985-07-17 12:00:00,29.44841777082093,1985-07-17T12:00:00Z
OTB,CRW_SST|1985-07-18 12:00:00,29.41355281008473,1985-07-18T12:00:00Z
OTB,CRW_SST|1985-07-19 12:00:00,29.385587143266026,1985-07-19T12:00:00Z
OTB,CRW_SST|1985-07-20 12:00:00,29.348441423738535,1985-07-20T12:00:00Z
OTB,CRW_SST|1985-07-21 12:00:00,29.002896751527928,1985-07-21T12:00:00Z
OTB,CRW_SST|1985-07-22 12:00:00,29.39638576156738,1985-07-22T12:00:00Z
OTB,CRW_SST|1985-07-23 12:00:00,29.40790551061041,1985-07-23T12:00:00Z
OTB,CRW_SST|1985-07-24 12:00:00,28.90330827581295,1985-07-24T12:00:00Z
OTB,CRW_SST|1985-07-25 12:00:00,28.846573728590084,1985-07-25T12:00:00Z
OTB,CRW_SST|1985-07-26 12:00:00,28.98314344477288,1985-07-26T12:00:00Z
OTB,CRW_SST|1985-07-27 12:00:00,29.161354001588663,1985-07-27T12:00:00Z
OTB,CRW_SST|1985-07-28 12:00:00,29.241792348834625,1985-07-28T12:00:00Z
OTB,CRW_SST|1985-07-29 12:00:00,29.247352833645383,1985-07-29T12:00:00Z
OTB,CRW_SST|1985-07-30 12:00:00,29.38370091573735,1985-07-30T12:00:00Z
OTB,CRW_SST|1985-07-31 12:00:00,29.44005304796356,1985-07-31T12:00:00Z
OTB,CRW_SST|1985-08-01 12:00:00,29.801206809191484,1985-08-01T12:00:00Z
OTB,CRW_SST|1985-08-02 12:00:00,29.885010079210115,1985-08-02T12:00:00Z
OTB,CRW_SST|1985-08-03 12:00:00,29.971002346345053,1985-08-03T12:00:00Z
OTB,CRW_SST|1985-08-04 12:00:00,29.805477417204354,1985-08-04T12:00:00Z
OTB,CRW_SST|1985-08-05 12:00:00,29.563094803799366,1985-08-05T12:00:00Z
OTB,CRW_SST|1985-08-06 12:00:00,29.602996763746773,1985-08-06T12:00:00Z
OTB,CRW_SST|1985-08-07 12:00:00,29.708007054217667,1985-08-07T12:00:00Z
OTB,CRW_SST|1985-08-08 12:00:00,29.670462180938976,1985-08-08T12:00:00Z
OTB,CRW_SST|1985-08-09 12:00:00,29.579295854727324,1985-08-09T12:00:00Z
OTB,CRW_SST|1985-08-10 12:00:00,29.612838653103516,1985-08-10T12:00:00Z
OTB,CRW_SST|1985-08-11 12:00:00,29.828199556363657,1985-08-11T12:00:00Z
OTB,CRW_SST|1985-08-12 12:00:00,30.000483937930827,1985-08-12T12:00:00Z
OTB,CRW_SST|1985-08-13 12:00:00,30.2377895019509,1985-08-13T12:00:00Z
OTB,CRW_SST|1985-08-14 12:00:00,30.216756003845074,1985-08-14T12:00:00Z
OTB,CRW_SST|1985-08-15 12:00:00,29.963176691533846,1985-08-15T12:00:00Z
OTB,CRW_SST|1985-08-16 12:00:00,30.038602605942987,1985-08-16T12:00:00Z
OTB,CRW_SST|1985-08-17 12:00:00,29.979004903841584,1985-08-17T12:00:00Z
OTB,CRW_SST|1985-08-18 12:00:00,29.738359592033706,1985-08-18T12:00:00Z
OTB,CRW_SST|1985-08-19 12:00:00,29.69954405436602,1985-08-19T12:00:00Z
OTB,CRW_SST|1985-08-20 12:00:00,29.72360439844913,1985-08-20T12:00:00Z
OTB,CRW_SST|1985-08-21 12:00:00,29.7699564505797,1985-08-21T12:00:00Z
OTB,CRW_SST|1985-08-22 12:00:00,29.690911404505233,1985-08-22T12:00:00Z
OTB,CRW_SST|1985-08-23 12:00:00,29.50016310996583,1985-08-23T12:00:00Z
OTB,CRW_SST|1985-08-24 12:00:00,29.72093838651485,1985-08-24T12:00:00Z
OTB,CRW_SST|1985-08-25 12:00:00,29.48424019715559,1985-08-25T12:00:00Z
OTB,CRW_SST|1985-08-26 12:00:00,29.866009833091567,1985-08-26T12:00:00Z
OTB,CRW_SST|1985-08-27 12:00:00,30.105258031470232,1985-08-27T12:00:00Z
OTB,CRW_SST|1985-08-28 12:00:00,30.07635522791466,1985-08-28T12:00:00Z
OTB,CRW_SST|1985-08-29 12:00:00,29.544661008933794,1985-08-29T12:00:00Z
OTB,CRW_SST|1985-08-30 12:00:00,29.67595557861938,1985-08-30T12:00:00Z
OTB,CRW_SST|1985-08-31 12:00:00,29.290604375921603,1985-08-31T12:00:00Z
OTB,CRW_SST|1985-09-01 12:00:00,28.9314149895818,1985-09-01T12:00:00Z
OTB,CRW_SST|1985-09-02 12:00:00,28.31380467939295,1985-09-02T12:00:00Z
OTB,CRW_SST|1985-09-03 12:00:00,28.448750445772493,1985-09-03T12:00:00Z
OTB,CRW_SST|1985-09-04 12:00:00,28.139181653796545,1985-09-04T12:00:00Z
OTB,CRW_SST|1985-09-05 12:00:00,28.057346924680477,1985-09-05T12:00:00Z
OTB,CRW_SST|1985-09-06 12:00:00,28.110525802080577,1985-09-06T12:00:00Z
OTB,CRW_SST|1985-09-07 12:00:00,28.352478763684392,1985-09-07T12:00:00Z
OTB,CRW_SST|1985-09-08 12:00:00,28.378399505975917,1985-09-08T12:00:00Z
OTB,CRW_SST|1985-09-09 12:00:00,28.586607211911296,1985-09-09T12:00:00Z
OTB,CRW_SST|1985-09-10 12:00:00,28.383296175507766,1985-09-10T12:00:00Z
OTB,CRW_SST|1985-09-11 12:00:00,28.17999312380366,1985-09-11T12:00:00Z
OTB,CRW_SST|1985-09-12 12:00:00,28.548032292742725,1985-09-12T12:00:00Z
OTB,CRW_SST|1985-09-13 12:00:00,28.1902332744182,1985-09-13T12:00:00Z
OTB,CRW_SST|1985-09-14 12:00:00,27.934477988140294,1985-09-14T12:00:00Z
OTB,CRW_SST|1985-09-15 12:00:00,27.83108279592365,1985-09-15T12:00:00Z
OTB,CRW_SST|1985-09-16 12:00:00,27.961340151491402,1985-09-16T12:00:00Z
OTB,CRW_SST|1985-09-17 12:00:00,27.76732965671439,1985-09-17T12:00:00Z
OTB,CRW_SST|1985-09-18 12:00:00,27.62125001058611,1985-09-18T12:00:00Z
OTB,CRW_SST|1985-09-19 12:00:00,27.60738725896305,1985-09-19T12:00:00Z
OTB,CRW_SST|1985-09-20 12:00:00,27.383888045314325,1985-09-20T12:00:00Z
OTB,CRW_SST|1985-09-21 12:00:00,27.329539634386467,1985-09-21T12:00:00Z
OTB,CRW_SST|1985-09-22 12:00:00,27.465202144611176,1985-09-22T12:00:00Z
OTB,CRW_SST|1985-09-23 12:00:00,27.17915340854172,1985-09-23T12:00:00Z
OTB,CRW_SST|1985-09-24 12:00:00,27.130541754665398,1985-09-24T12:00:00Z
OTB,CRW_SST|1985-09-25 12:00:00,27.078312445963945,1985-09-25T12:00:00Z
OTB,CRW_SST|1985-09-26 12:00:00,27.005433937859483,1985-09-26T12:00:00Z
OTB,CRW_SST|1985-09-27 12:00:00,27.061374634183025,1985-09-27T12:00:00Z
OTB,CRW_SST|1985-09-28 12:00:00,26.871528020290544,1985-09-28T12:00:00Z
OTB,CRW_SST|1985-09-29 12:00:00,26.911545462153068,1985-09-29T12:00:00Z
OTB,CRW_SST|1985-09-30 12:00:00,26.855932541864842,1985-09-30T12:00:00Z
OTB,CRW_SST|1985-10-01 12:00:00,27.274705546913662,1985-10-01T12:00:00Z
OTB,CRW_SST|1985-10-02 12:00:00,27.105311325974636,1985-10-02T12:00:00Z
OTB,CRW_SST|1985-10-03 12:00:00,27.168540368987053,1985-10-03T12:00:00Z
OTB,CRW_SST|1985-10-04 12:00:00,27.12216480188683,1985-10-04T12:00:00Z
OTB,CRW_SST|1985-10-05 12:00:00,27.130583699384157,1985-10-05T12:00:00Z
OTB,CRW_SST|1985-10-06 12:00:00,26.87499192857675,1985-10-06T12:00:00Z
OTB,CRW_SST|1985-10-07 12:00:00,26.44375414810032,1985-10-07T12:00:00Z
OTB,CRW_SST|1985-10-08 12:00:00,26.441922298940426,1985-10-08T12:00:00Z
OTB,CRW_SST|1985-10-09 12:00:00,26.206931132256823,1985-10-09T12:00:00Z
OTB,CRW_SST|1985-10-10 12:00:00,26.398471444190413,1985-10-10T12:00:00Z
OTB,CRW_SST|1985-10-11 12:00:00,26.537902943562546,1985-10-11T12:00:00Z
OTB,CRW_SST|1985-10-12 12:00:00,26.503433588015177,1985-10-12T12:00:00Z
OTB,CRW_SST|1985-10-13 12:00:00,26.512528192035937,1985-10-13T12:00:00Z
OTB,CRW_SST|1985-10-14 12:00:00,26.33961799841047,1985-10-14T12:00:00Z
OTB,CRW_SST|1985-10-15 12:00:00,26.37160445243459,1985-10-15T12:00:00Z
OTB,CRW_SST|1985-10-16 12:00:00,26.565628043151374,1985-10-16T12:00:00Z
OTB,CRW_SST|1985-10-17 12:00:00,26.792926164672096,1985-10-17T12:00:00Z
OTB,CRW_SST|1985-10-18 12:00:00,26.748789099518163,1985-10-18T12:00:00Z
OTB,CRW_SST|1985-10-19 12:00:00,26.792828974709757,1985-10-19T12:00:00Z
OTB,CRW_SST|1985-10-20 12:00:00,26.920767239103782,1985-10-20T12:00:00Z
OTB,CRW_SST|1985-10-21 12:00:00,27.022569519302515,1985-10-21T12:00:00Z
OTB,CRW_SST|1985-10-22 12:00:00,27.15460266824242,1985-10-22T12:00:00Z
OTB,CRW_SST|1985-10-23 12:00:00,27.13299827486692,1985-10-23T12:00:00Z
OTB,CRW_SST|1985-10-24 12:00:00,26.914512071627517,1985-10-24T12:00:00Z
OTB,CRW_SST|1985-10-25 12:00:00,26.7558392394671,1985-10-25T12:00:00Z
OTB,CRW_SST|1985-10-26 12:00:00,26.751173512221808,1985-10-26T12:00:00Z
OTB,CRW_SST|1985-10-27 12:00:00,26.61397350737141,1985-10-27T12:00:00Z
OTB,CRW_SST|1985-10-28 12:00:00,26.7382450454899,1985-10-28T12:00:00Z
OTB,CRW_SST|1985-10-29 12:00:00,26.56410701532681,1985-10-29T12:00:00Z
OTB,CRW_SST|1985-10-30 12:00:00,26.580244243939255,1985-10-30T12:00:00Z
OTB,CRW_SST|1985-10-31 12:00:00,26.49215669518805,1985-10-31T12:00:00Z
OTB,CRW_SST|1985-11-01 12:00:00,26.0921159561916,1985-11-01T12:00:00Z
OTB,CRW_SST|1985-11-02 12:00:00,25.947926680064196,1985-11-02T12:00:00Z
OTB,CRW_SST|1985-11-03 12:00:00,25.81521739068706,1985-11-03T12:00:00Z
OTB,CRW_SST|1985-11-04 12:00:00,24.98915297327071,1985-11-04T12:00:00Z
OTB,CRW_SST|1985-11-05 12:00:00,24.705193260077362,1985-11-05T12:00:00Z
OTB,CRW_SST|1985-11-06 12:00:00,24.542927649190016,1985-11-06T12:00:00Z
OTB,CRW_SST|1985-11-07 12:00:00,24.445751731987666,1985-11-07T12:00:00Z
OTB,CRW_SST|1985-11-08 12:00:00,24.44889945717649,1985-11-08T12:00:00Z
OTB,CRW_SST|1985-11-09 12:00:00,24.336812275577195,1985-11-09T12:00:00Z
OTB,CRW_SST|1985-11-10 12:00:00,24.21072030906792,1985-11-10T12:00:00Z
OTB,CRW_SST|1985-11-11 12:00:00,24.32200412474194,1985-11-11T12:00:00Z
OTB,CRW_SST|1985-11-12 12:00:00,24.430253302035542,1985-11-12T12:00:00Z
OTB,CRW_SST|1985-11-13 12:00:00,24.49923640623178,1985-11-13T12:00:00Z
OTB,CRW_SST|1985-11-14 12:00:00,24.6638940713943,1985-11-14T12:00:00Z
OTB,CRW_SST|1985-11-15 12:00:00,24.67656495497154,1985-11-15T12:00:00Z
OTB,CRW_SST|1985-11-16 12:00:00,24.383627263736862,1985-11-16T12:00:00Z
OTB,CRW_SST|1985-11-17 12:00:00,23.98748986413768,1985-11-17T12:00:00Z
OTB,CRW_SST|1985-11-18 12:00:00,24.02645467222328,1985-11-18T12:00:00Z
OTB,CRW_SST|1985-11-19 12:00:00,24.264917038731003,1985-11-19T12:00:00Z
OTB,CRW_SST|1985-11-20 12:00:00,24.189234611933745,1985-11-20T12:00:00Z
OTB,CRW_SST|1985-11-21 12:00:00,23.916011066739625,1985-11-21T12:00:00Z
OTB,CRW_SST|1985-11-22 12:00:00,23.428390098638314,1985-11-22T12:00:00Z
OTB,CRW_SST|1985-11-23 12:00:00,23.842961657115822,1985-11-23T12:00:00Z
OTB,CRW_SST|1985-11-24 12:00:00,23.92844260540703,1985-11-24T12:00:00Z
OTB,CRW_SST|1985-11-25 12:00:00,24.07190745010642,1985-11-25T12:00:00Z
OTB,CRW_SST|1985-11-26 12:00:00,23.996799129417248,1985-11-26T12:00:00Z
OTB,CRW_SST|1985-11-27 12:00:00,23.780052982641397,1985-11-27T12:00:00Z
OTB,CRW_SST|1985-11-28 12:00:00,23.42519095476274,1985-11-28T12:00:00Z
OTB,CRW_SST|1985-11-29 12:00:00,23.30362550492206,1985-11-29T12:00:00Z
OTB,CRW_SST|1985-11-30 12:00:00,23.475396619926606,1985-11-30T12:00:00Z
OTB,CRW_SST|1985-12-01 12:00:00,23.553600497522677,1985-12-01T12:00:00Z
OTB,CRW_SST|1985-12-02 12:00:00,23.986595554454496,1985-12-02T12:00:00Z
OTB,CRW_SST|1985-12-03 12:00:00,23.96218757829412,1985-12-03T12:00:00Z
OTB,CRW_SST|1985-12-04 12:00:00,24.237244816043255,1985-12-04T12:00:00Z
OTB,CRW_SST|1985-12-05 12:00:00,23.03350119106903,1985-12-05T12:00:00Z
OTB,CRW_SST|1985-12-06 12:00:00,23.073228679464176,1985-12-06T12:00:00Z
OTB,CRW_SST|1985-12-07 12:00:00,23.099179428352922,1985-12-07T12:00:00Z
OTB,CRW_SST|1985-12-08 12:00:00,22.980672828909338,1985-12-08T12:00:00Z
OTB,CRW_SST|1985-12-09 12:00:00,22.55977181708142,1985-12-09T12:00:00Z
OTB,CRW_SST|1985-12-10 12:00:00,22.875868402609594,1985-12-10T12:00:00Z
OTB,CRW_SST|1985-12-11 12:00:00,22.947898335466345,1985-12-11T12:00:00Z
OTB,CRW_SST|1985-12-12 12:00:00,22.868858677204194,1985-12-12T12:00:00Z
OTB,CRW_SST|1985-12-13 12:00:00,22.61989083745871,1985-12-13T12:00:00Z
OTB,CRW_SST|1985-12-14 12:00:00,22.354978025492645,1985-12-14T12:00:00Z
OTB,CRW_SST|1985-12-15 12:00:00,21.927779383611856,1985-12-15T12:00:00Z
OTB,CRW_SST|1985-12-16 12:00:00,21.31556803779513,1985-12-16T12:00:00Z
OTB,CRW_SST|1985-12-17 12:00:00,20.879656252359904,1985-12-17T12:00:00Z
OTB,CRW_SST|1985-12-18 12:00:00,20.541655316398796,1985-12-18T12:00:00Z
OTB,CRW_SST|1985-12-19 12:00:00,20.26064238173309,1985-12-19T12:00:00Z
OTB,CRW_SST|1985-12-20 12:00:00,19.95619496121272,1985-12-20T12:00:00Z
OTB,CRW_SST|1985-12-21 12:00:00,19.702412374945265,1985-12-21T12:00:00Z
OTB,CRW_SST|1985-12-22 12:00:00,19.491423861798015,1985-12-22T12:00:00Z
OTB,CRW_SST|1985-12-23 12:00:00,19.54279482841762,1985-12-23T12:00:00Z
OTB,CRW_SST|1985-12-24 12:00:00,19.43723098228905,1985-12-24T12:00:00Z
OTB,CRW_SST|1985-12-25 12:00:00,19.143584860362182,1985-12-25T12:00:00Z
OTB,CRW_SST|1985-12-26 12:00:00,18.51679745385052,1985-12-26T12:00:00Z
OTB,CRW_SST|1985-12-27 12:00:00,18.493299066343763,1985-12-27T12:00:00Z
OTB,CRW_SST|1985-12-28 12:00:00,18.674385526913333,1985-12-28T12:00:00Z
OTB,CRW_SST|1985-12-29 12:00:00,18.631780856788385,1985-12-29T12:00:00Z
OTB,CRW_SST|1985-12-30 12:00:00,18.62465323840933,1985-12-30T12:00:00Z
OTB,CRW_SST|1985-12-31 12:00:00,18.57476537906573,1985-12-31T12:00:00Z
OTB,CRW_SST|1986-01-01 12:00:00,18.59193710328015,1986-01-01T12:00:00Z
OTB,CRW_SST|1986-01-02 12:00:00,18.70650826746668,1986-01-02T12:00:00Z
OTB,CRW_SST|1986-01-03 12:00:00,18.886731672514337,1986-01-03T12:00:00Z
OTB,CRW_SST|1986-01-04 12:00:00,18.543476181137613,1986-01-04T12:00:00Z
OTB,CRW_SST|1986-01-05 12:00:00,18.655553792146446,1986-01-05T12:00:00Z
OTB,CRW_SST|1986-01-06 12:00:00,18.690602474987507,1986-01-06T12:00:00Z
OTB,CRW_SST|1986-01-07 12:00:00,18.84553838040958,1986-01-07T12:00:00Z
OTB,CRW_SST|1986-01-08 12:00:00,18.693289095094702,1986-01-08T12:00:00Z
OTB,CRW_SST|1986-01-09 12:00:00,18.765265912394558,1986-01-09T12:00:00Z
OTB,CRW_SST|1986-01-10 12:00:00,18.884819997430682,1986-01-10T12:00:00Z
OTB,CRW_SST|1986-01-11 12:00:00,18.63082900273063,1986-01-11T12:00:00Z
OTB,CRW_SST|1986-01-12 12:00:00,18.31386111223995,1986-01-12T12:00:00Z
OTB,CRW_SST|1986-01-13 12:00:00,18.895675196053737,1986-01-13T12:00:00Z
OTB,CRW_SST|1986-01-14 12:00:00,18.58789293141455,1986-01-14T12:00:00Z
OTB,CRW_SST|1986-01-15 12:00:00,18.681014188858306,1986-01-15T12:00:00Z
OTB,CRW_SST|1986-01-16 12:00:00,18.48749506910934,1986-01-16T12:00:00Z
OTB,CRW_SST|1986-01-17 12:00:00,18.625576318993055,1986-01-17T12:00:00Z
OTB,CRW_SST|1986-01-18 12:00:00,18.760634375130042,1986-01-18T12:00:00Z
OTB,CRW_SST|1986-01-19 12:00:00,18.56065024886374,1986-01-19T12:00:00Z
OTB,CRW_SST|1986-01-20 12:00:00,18.513503460220182,1986-01-20T12:00:00Z
OTB,CRW_SST|1986-01-21 12:00:00,18.657146257342713,1986-01-21T12:00:00Z
OTB,CRW_SST|1986-01-22 12:00:00,18.598745316914208,1986-01-22T12:00:00Z
